math_score,science_score,logical_reasoning,coding_interest,spatial_ability,communication_score,leadership_score,resume_skills_score,career
48.04727577801822,93.98684861255101,85.90839817137729,69.51165858667872,78.93759212921212,93.88499719027898,64.87386849912843,58.92782111341326,6
74.44180415596864,80.09700538349453,55.47719873918359,37.7342097591717,71.72941831168825,42.62859089040482,92.79015296048235,60.65766249451745,9
73.91582908269834,74.5762810706013,97.57655349292494,51.74110694635384,64.22662499660088,77.61789037700194,81.510213543405,91.85282205534466,1
70.07670184963692,63.99820508048303,43.84458239414145,67.49069984273332,54.87146940087365,57.62135383569649,76.76365299207434,64.6251695877016,5
66.4811929993728,61.252514241160654,80.6440153210222,67.40655347288788,63.99916521385963,96.5874242735199,66.33012953944791,100.0,7
48.769438869243785,91.08471396261946,41.35625849204647,77.68487581307751,72.74767668970787,65.90385026598508,71.38164884023249,52.60529926918266,3
63.69032015851961,73.01107811137584,58.14502927452298,76.95462444303772,78.7023016618639,64.53988490076601,63.28879004490923,75.53162412153868,8
64.85928225209845,38.460989621184666,93.41534395671938,43.439612468503974,71.83505296835929,93.54263956741354,74.44685744764097,73.39310180361802,7
57.96584096167572,59.89690528154136,82.47046381713984,77.77895101686295,79.74220476918566,83.15200123468321,73.79205900668137,70.54379618283517,0
67.58071432500986,57.1267595234256,61.80669376769227,72.67880809680645,47.1974484616044,78.31340476544005,63.48568536842755,46.118833989934004,7
76.06076285221808,61.806039862338025,62.21744435767468,79.35059772466944,82.99993836375252,82.08717933258676,40.79448453894335,49.43159511536914,8
98.29278851815795,78.44365990427627,71.50933166253164,86.00298381462385,53.07615488947071,53.750896168513854,67.07517855459513,72.93358719791586,0
72.61866719247759,68.38832677308626,77.71211486141084,67.85675540818042,84.75256925737031,81.12569808307205,54.73190115221011,54.639054285602995,8
73.86325586084146,68.84701889494507,88.77369074024045,88.68382355470119,77.53608765119264,67.01418678737473,53.186915978759934,88.13575270999569,0
68.8833112635075,89.70209741987856,63.15648993087258,56.6589931916043,41.94715656782551,75.4138704874339,59.65002786109764,66.64037602450327,9
41.21843177051438,59.55308365319967,45.82322404769198,55.813928194416725,81.05444236277394,77.26829389391938,82.40323566860253,73.8251002169797,6
69.60229186826174,97.96299288831024,72.3545294057314,76.43158285203312,84.92646009749367,53.34236375189039,53.33303147494514,69.39320873866413,1
70.90345314911539,59.93038612943371,63.138537437374076,64.4684868204223,88.86817690518858,78.90733893761242,56.68881675798395,68.97704157984612,3
100.0,71.33797294918857,50.49049442877329,73.92448846928454,58.47102573840965,67.20464065042935,80.60160697902595,92.81166737541767,7
67.11458552828316,65.78194606895849,74.46503372969191,99.89473179766738,72.69116263105789,51.40117831034696,58.515299647716155,86.26505084564428,7
74.52321013500419,71.85128700251441,66.80329368860816,75.90242610255963,80.41674074573064,67.80151290206437,53.09199993284561,72.31479240108985,9
69.47932345442135,76.66887992609693,74.59768309704691,73.1825430829618,81.04490301118119,70.30037671172762,82.13254644330445,80.12433880694279,6
52.46982943570702,76.50752860133315,56.58333699719229,56.961694320222286,76.14281142794452,78.90447836901943,68.05801718264908,87.59671279890776,3
87.14234221772531,58.7032400406913,77.30065795488248,44.50030290063481,63.600456348150665,34.17563443288973,70.9800989157072,61.03261482423225,3
81.27899549030161,53.15627983828644,50.24352704867532,68.91180077089734,84.8191563116372,75.8220434481499,66.64198313543257,46.67557263672933,5
81.8654792056457,100.0,57.58402915455125,86.00305369912294,84.90729950221775,62.32209914746911,76.34962915968403,78.2953087762834,9
56.35918817807892,62.740234905991706,66.35628653369083,65.1559298940899,67.68582540855097,82.14810169615737,80.28209442226063,88.68968928838056,4
91.04191466404149,80.4881865800798,96.12727622439571,76.02193748808054,58.24667793938408,69.97200780573648,68.15520138380388,44.27975099781506,8
48.97223405811579,45.88538034215205,81.7723805282274,91.39745909077874,59.08144991202784,64.99927743467576,47.52780380887652,60.90527012443615,4
78.80285640700406,65.80580920142985,86.15788756401685,91.0227446984554,90.47226572998318,67.33749405585608,74.46222069300507,66.37882363240121,5
100.0,68.09200924026335,91.25615550014716,76.43223831402673,84.2601757737764,75.00114613286665,64.89990629644778,55.26270479548166,7
55.14195512303967,77.09222604891748,100.0,72.55159717986014,69.69940325919956,83.6186411150703,82.85927165557688,67.83071672547104,9
61.50553405595842,29.163187885120916,70.6238360133765,47.22050426495387,67.01240188718505,56.63333053487411,56.565836933114014,53.29769913761074,3
71.49477047631461,72.49210919617497,91.30601384694783,60.54708033734589,43.477198587164835,64.84510210851546,65.28408016988763,65.21369361012906,9
62.44786518825701,52.75387816948161,85.18952881602912,65.7886628797289,68.73398343432862,92.04019076228012,47.77199723825285,80.4905069082568,9
46.74004853400801,74.86518566792385,84.94048754961288,57.21502582848772,52.13327268168739,64.58332460069549,81.74733310612264,38.95768554767431,1
71.0284446220904,54.45506204742755,96.61359427060272,73.72679894429146,72.38499214737637,75.50874596222901,88.38024688140075,54.233494944391296,1
54.065444294108424,57.16775956111628,63.71030453523285,98.67472275229152,87.7787087014216,51.487120934705956,62.680033663230276,91.01037855963284,9
77.10388645952773,65.89558584410098,62.51972464095431,92.76642388992425,55.29322670541338,44.28239063254795,67.08877279544673,57.6351837278053,4
56.20863648649295,54.21505795595207,74.79648270222792,73.65819792746811,73.57880140582051,54.39692702428056,57.85481282149789,31.0213066480863,1
93.2490160752631,62.86698329896968,67.25950342117169,81.69151108037242,84.96669643014889,59.65161915973482,59.301185549878326,72.56770219861863,1
58.251200614956446,52.09936347185027,74.7775127949726,59.070935269658214,73.30443092908376,85.59866746071374,80.40341060698566,68.87870751398869,3
65.16907725691486,42.50244322451909,93.44123177579517,91.96134026003202,62.14025557224615,87.24289394031057,62.43772550196667,72.2220219753688,6
82.20275826054505,85.2693557864404,62.82779915940582,46.570501060822295,70.1557960790817,41.120195396568235,77.1272490680015,70.86080054357883,0
51.53703525349067,50.55926960764108,65.42981556109405,83.69242241629243,84.35873068341814,61.881322910622075,69.77154939483063,89.09372552079306,4
73.41189901906193,67.31978668588025,72.61466505289866,77.43384565299662,73.93866789846163,80.46684095560727,81.25843478788583,59.45407305987691,2
89.60714131423642,81.29336622240677,66.57522360962246,58.66210919868363,69.94944126159486,68.41970313353163,64.114024530021,68.59291286711141,2
45.88775148158159,60.77583846225935,41.289912579797694,66.86819864893093,87.34214689317439,92.5683769872614,86.27964371773749,63.50968086488731,7
72.76950787798457,57.62251150381693,61.29808535951591,52.98620945265911,77.72376804925635,80.10251413196953,98.13176015208968,80.14543949376575,3
73.89824191372635,73.39357133001133,80.31059863356256,53.62539928296652,51.956463565750795,65.98472343566777,44.49475267968608,81.66314586672944,5
81.72734307665965,86.76900734090728,91.5632012639897,46.13418999064105,79.47118992972993,67.31995943306384,68.61746004533695,75.58605321455138,9
51.44573933682877,52.460271023702965,52.6807214869341,81.51270853301068,84.24338132173399,69.1481525109273,68.60826794345503,100.0,0
50.193150803735854,67.74778251973842,52.610764011537356,88.08017454140023,51.44025419368768,57.31063904858589,59.264305795055556,78.29956916816016,1
77.82912348425346,44.01258107549009,70.45350704076003,37.57288204279861,35.968907562000666,84.08821203474248,76.11261631220533,88.82498552108112,7
74.45477009849779,64.10198494476715,38.86607402683245,97.5745827422726,54.37100996832473,81.13643226612326,86.80895847128477,56.71941969894241,5
73.75739275518815,70.51307026807113,63.32544695519309,69.81987645044741,68.46250468474578,76.81406151478646,40.38971097627792,59.52684629444868,7
75.19672314245464,57.18063037367401,43.9593691067291,74.34779807315257,85.14682517571903,73.63862034035493,39.25473647442424,99.70505162394302,6
59.79962917632264,63.145122492621525,90.53591949763698,47.91380746622386,56.63571948725307,54.72703331450481,94.86142838618636,49.69107424531781,5
73.48380545741506,48.87659847538825,58.460032684743936,89.81238625247298,78.32680399981702,77.56289798712623,66.40595368677168,81.51774213703972,2
74.39608709948021,71.15617917072241,94.79251279508541,73.00375139750251,26.614282978272822,71.93653708997127,71.34185721088458,89.30033429550784,4
59.28472872960448,85.83541373324724,86.70282030187508,87.08239359656949,72.7046008054012,100.0,53.97293866999179,87.63320874388462,6
97.98661766717134,53.542841953443045,60.30524053453875,88.31287480971615,63.89889319171855,50.60063353128068,70.66497640571922,46.070110310520946,3
77.10749381367681,60.65992350171426,53.92060544730884,90.02311634081906,100.0,59.15056918166052,90.53313159310638,64.73786460911182,5
52.13044754196027,77.53819369681273,67.09681376248616,60.27578836221696,41.618705691510186,46.200331643242514,77.44636526572667,79.33291051860148,0
79.84830412950744,88.18136078984104,68.43030063612696,66.88056988160193,69.78247775793656,66.72970312349396,72.89116548507693,81.13020477137268,1
55.37977494659018,47.60215281686603,75.19220415928602,60.82446887905728,41.526679725633834,43.88650948006761,43.4500308555928,69.86487241405545,7
81.80626905613678,67.46822893876076,58.351850657047315,83.42644694111925,61.75438400256324,87.78252454252865,81.14038666699798,59.5583761522876,5
87.37893368511106,74.24696233479287,81.19592310283305,74.99333844045611,44.48267551594059,86.38355963305251,70.14380327164848,65.89770731809952,9
57.68976522472434,68.46915414056728,73.97992082499849,86.03717296019857,100.0,67.60552032414034,60.88005174712473,60.72652508382259,5
84.45064193866483,32.848118996843695,64.89407264926204,86.69108204585848,64.66678197908517,54.79417317654446,79.63762759033692,51.359137234549344,7
76.19171390404748,77.51635013963158,59.319390168729655,44.09110763591638,66.83455760034974,47.138461771611105,57.28216199683635,65.51387324578727,7
82.33090239991735,92.79004526635966,67.22672525351972,90.26155195830809,69.35899412342044,59.4420307803939,78.41159912516295,97.73944421053329,0
98.4518947398092,71.74992626754255,57.74648122258647,84.26291436648576,53.01584810818624,79.38057058511245,88.25328810748385,65.8169654158737,8
66.31917825995694,54.53340920058605,70.87658042325381,64.46162675221754,85.82858100491164,58.194209650151976,72.31321687102246,47.30822529425037,3
58.693957534637654,62.303091304535755,71.28158027829865,75.24689149794443,79.60291218229513,98.6286426401008,63.640081083771264,64.6198608544082,1
56.65728355561715,96.5486960148339,73.9256092521451,68.14495642625944,83.7690754400767,92.36043159847225,61.417727928175346,95.92059452514732,2
57.762845725518424,83.64943811290838,96.4936361450778,79.24083517946764,51.73057176945565,70.01235915106655,75.74028015606639,46.106073444884096,6
68.84347435878844,79.60039927576494,68.01332920450642,64.42905428942686,87.02972822866077,63.07197617197175,63.519571611360426,69.98592093921194,8
75.11727962224965,75.34618875301564,85.06896800686724,77.18390861753662,85.29761918989462,61.46206150380323,100.0,81.06611396085081,6
74.15036198995028,60.08294331713542,73.44381095463552,71.00957956989028,66.51410447513774,93.97565140789014,48.773255970451295,52.885672970132596,0
82.40774873554035,66.99143229016347,66.42633547152319,63.51709144757042,83.42531613315346,60.149570026640646,68.05356799622649,72.86192044252891,5
70.1950283781686,68.83115896482227,68.21261095073149,72.85204367353089,74.09007434941431,84.0155342910004,74.08857069157958,56.301035484986166,5
91.80301115735975,78.24361474096666,69.11760386247924,100.0,46.09000701788536,70.32688319602455,72.30275972675378,51.613658280151,4
66.03014750143066,92.63378341400355,74.19651561592325,59.716950552614776,67.2579114713194,80.70343320886265,61.58869910505621,79.340018902515,0
100.0,86.77507205189691,55.61018852171546,66.25084613107646,62.77734943330529,57.694040626468535,88.48393813820779,97.34581986119437,4
79.3850102164751,48.70923466305939,48.01989424832549,59.97831400550454,71.28128932071841,65.00622106717408,80.00279350964512,64.19448747180324,4
57.14263665375576,73.35992453351574,79.81446090211413,61.55175421708624,85.31689431599962,69.63726220444507,81.09680369525529,78.71130867887611,7
53.93661252908331,81.05145017751846,83.47185748871888,82.23661530078037,45.379879967041816,60.52950073494147,59.9811139543267,77.256144110165,4
77.23708622864778,79.28290495216953,81.18453749204204,80.73823689454102,63.34633137939345,88.73836254061746,63.95893846735448,72.60993625838144,4
66.64805822011223,60.56149354918871,72.32458027834709,69.91204745018035,57.6724385055799,58.5353780550094,77.32374279308483,59.66895157039763,8
80.71000741138138,100.0,81.50836941179934,85.39444877903668,58.3166304203394,61.344517875847046,53.49241889787781,54.800454588344955,5
77.09856436860318,50.84373156503322,80.70143539025713,81.90164943241466,57.653364267496485,90.38050035441964,79.98349002604887,58.04222811649649,8
68.9075663101469,53.752173300009254,81.81444038432431,67.56498720960678,71.02255533220655,87.47390855193254,68.48574257283686,67.31881183337244,9
57.29809422897392,73.50392621892364,57.1068876798683,46.99202887308691,77.8476317925601,93.81968158488445,85.9689342027816,63.7106459683453,8
47.27729162971203,100.0,53.545723042680535,82.44674511923505,75.22487438334288,41.37590253883698,63.585706535079865,52.76360479874361,3
63.302275718994686,57.45707723943744,64.17146129871594,72.54496931502962,72.78502311338734,73.01084123562781,97.21266085490896,66.92259656924695,2
82.84598191485209,66.01257451529511,69.73923835686017,70.33335195550887,79.32616731738464,71.35421986946659,76.15754579752787,60.464416976856405,6
73.21140616195306,86.15940509523539,66.37118309301566,63.00927969985427,100.0,61.57400673331222,77.80647984814743,78.35442071150017,3
51.31391831932018,69.732067676684,41.84964502993187,81.16973423674474,72.0383712147083,74.86689084785732,59.61143036062139,64.13584381449361,5
72.59771388776772,64.98094218204557,95.82538918202714,75.22744378642751,85.3170760421991,65.17837404473799,73.80010464287538,82.65626208328028,5
75.77976069593255,78.4844935283008,65.88931016671397,66.44757935796555,84.4627515185678,72.42988402604267,61.7615030192828,73.44581443980884,7
56.74213845698301,74.0877698534439,72.5905662486543,51.618181791716324,96.66691244545926,100.0,46.894749522714505,62.55014584895797,8
72.30587658918292,85.45658178455187,88.66823486144588,86.01893652820114,78.40778297425108,74.75696146192686,67.06518882352405,67.5487176153553,6
70.87313077669,89.37203333598045,34.825415957181924,79.07357834733816,57.33525728539099,75.38697397154328,87.44225980168834,67.97333632865204,5
52.85544553254066,74.60504590008043,62.32459192132432,73.83104349918393,74.57322881532818,82.31829002523762,69.03819552074484,72.49241322537688,0
75.36681040522424,74.37599088067464,64.19324089630292,30.148390073290035,73.76708115126321,72.70966796494477,65.58782804295349,75.41528931925907,3
78.41176789552351,73.211664734292,64.95534931824032,69.4315861432591,82.22773913181665,53.52950985759882,65.38874039250842,63.24594068022599,1
86.24576864762915,77.33695834973932,67.3977011392907,66.38194444786505,56.89904995750868,45.299324062850914,100.0,66.42211348338256,5
85.80703078052355,70.82755956807196,91.70702197667266,60.72256472418489,88.99481610939428,69.56063405947137,79.12633264254615,71.7153347423355,1
49.33495948064363,69.99087276516566,80.10188313590834,81.31352917846426,70.0785572371018,65.96333457440082,46.14991087375437,25.64253811039228,4
55.93262440127316,87.94940681240864,84.37052902943245,80.72290051250916,82.59068880897598,40.54596875827492,61.8528157361299,78.29499585676756,6
77.7255290081299,92.74174270532565,70.70680407716385,76.55237075788581,74.6450973711045,94.4408912743418,63.98774137298965,55.69421401417983,5
77.70678926368313,47.386705830498684,49.00940430781748,85.56836372151614,71.83886167480003,71.60504565048267,59.18189398707935,65.6640988488947,3
77.72571529459071,70.15031727610854,38.804544472809894,54.665522289492365,73.50784615725655,91.59154531996636,70.96534974159852,59.8395575838265,4
100.0,59.66958349832148,47.05888415152553,63.1951891484604,80.07988017071834,36.52206573861756,61.39158707156228,81.22741288239395,5
78.5633576603975,65.33542800270891,75.3964855624903,71.12188394778708,99.37982191107129,91.87730583633589,62.30869633053125,85.37090208864603,7
87.03348460270898,76.03774314602983,70.47654569046452,60.669969711581274,39.73933922756569,62.72192380074395,72.3027808543859,68.31534739509824,9
